"id","permit_","permit_status","permit_milestone","permit_type","review_type","application_start_date","issue_date","processing_time","street_number","street_direction","street_name","work_type","work_description","building_fee_paid","zoning_fee_paid","other_fee_paid","subtotal_paid","building_fee_unpaid","zoning_fee_unpaid","other_fee_unpaid","subtotal_unpaid","building_fee_waived","building_fee_subtotal","zoning_fee_subtotal","other_fee_subtotal","zoning_fee_waived","other_fee_waived","subtotal_waived","total_fee","contact_1_type","contact_1_name","contact_1_city","contact_1_state","contact_1_zipcode","contact_2_type","contact_2_name","contact_2_city","contact_2_state","contact_2_zipcode","contact_3_type","contact_3_name","contact_3_city","contact_3_state","contact_3_zipcode","contact_4_type","contact_4_name","contact_4_city","contact_4_state","contact_4_zipcode","contact_5_type","contact_5_name","contact_5_city","contact_5_state","contact_5_zipcode","contact_6_type","contact_6_name","contact_6_city","contact_6_state","contact_6_zipcode","contact_7_type","contact_7_name","contact_7_city","contact_7_state","contact_7_zipcode","contact_8_type","contact_8_name","contact_8_city","contact_8_state","contact_8_zipcode","contact_9_type","contact_9_name","contact_9_city","contact_9_state","contact_9_zipcode","contact_10_type","contact_10_name","contact_10_city","contact_10_state","contact_10_zipcode","contact_11_type","contact_11_name","contact_11_city","contact_11_state","contact_11_zipcode","contact_12_type","contact_12_name","contact_12_city","contact_12_state","contact_12_zipcode","contact_13_type","contact_13_name","contact_13_city","contact_13_state","contact_13_zipcode","contact_14_type","contact_14_name","contact_14_city","contact_14_state","contact_14_zipcode","contact_15_type","contact_15_name","contact_15_city","contact_15_state","contact_15_zipcode","reported_cost","pin_list","pin1","pin2","pin3","pin4","pin5","pin6","pin7","pin8","pin9","pin10","community_area","census_tract","ward","xcoordinate","ycoordinate","latitude","longitude","location"
"2149321","100332697",,,"PERMIT - EASY PERMIT PROCESS","EASY PERMIT","2010-03-04T00:00:00.000","2010-03-09T00:00:00.000","5","2350","N","CENTRAL AVE",,"INSTALL SPRAYER HOSE WITH NEW VACUUM BREAKER FOR NEW SMOOTHIE MACHINE IN EXISTING MCDONALDS RESTURANT.","100","0","0","100","0","0","0","0","0","100","0","0","0","0","0","100","PLUMBING CONTRACTOR","J. M. G. CONSTRUCTION, INC.","OSWEGO","IL","60543","OWNER","NICK KARAVITES","CHICAGO","IL","60639",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1900",,"13-32-207-002","13-32-207-003","13-32-207-004","13-32-207-005","13-32-207-006","13-32-207-007","13-32-207-008",,,,"19","1913","37","1138608.7232493707","1915282.4619171922",,,
"2157455","100336878",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2010-04-01T00:00:00.000","2010-04-01T00:00:00.000","0","11601","W","TOUHY AVE",,"ELECTRICAL MAINTENANCE - MARCH 2010","50","0","0","50","0","0","0","0","0","50","0","0","0","0","0","50","CONTRACTOR-ELECTRICAL","GIM ELECTRIC CO., INC.","CHICAGO","IL","60641",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30000",,,,,,,,,,,,"76",,"41","1098098.5774643964","1945979.209781826","42.008536401","-87.914428439","POINT (-87.91442843927 42.008536400869)"
"2151647","100333854",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2010-03-13T00:00:00.000","2010-04-06T00:00:00.000","24","404","W","MERCHANDISE MART PLZ",,"MONTHLY MAINTENANCE PERMIT FOR WORK DONE FROM APRIL-JUNE 2010 MERCHANDISE MART PROPERTIES 312-527-4141","150","0","0","150","0","0","0","0","0","150","0","0","0","0","0","150","CONTRACTOR-ELECTRICAL","ILLINOIS BELL / AT&T","CHICAGO","IL","60606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"250",,,,,,,,,,,,,,,,,,,
"2158145","100337314",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2010-04-02T00:00:00.000","2010-06-02T00:00:00.000","61","10700","S","OGLESBY AVE",,"INSTALLATION OF SECURITY CAMERA'S AND ASSOCIATED WIRING TO SUPPORT.","0","0","0","0","0","0","0","0","200","200","0","0","0","0","200","200","CONTRACTOR-ELECTRICAL","BONAPARTE CORPORATION","CALUMET PARK","IL","60827",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12000",,,,,,,,,,,,,,,,,,,
"2154631","100335339",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2010-03-23T00:00:00.000","2010-03-24T00:00:00.000","1","7008","S","OGLESBY AVE",,"INSTALL 4 NEW CIRCUITS","150","0","0","150","0","0","0","0","0","150","0","0","0","0","0","150","CONTRACTOR-ELECTRICAL","MOLITE ELECTRIC","CHICAGO","IL","60643-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,"43","4301","5","1192941.6274342954","1858890.163795773","41.767758779","-87.568334071","POINT (-87.568334071188 41.7677587789)"
"2154967","100335500",,,"PERMIT - NEW CONSTRUCTION","TRADITIONAL DEVELOPER SERVICES","2010-03-24T00:00:00.000","2010-06-01T00:00:00.000","69","211","S","MAPLEWOOD AVE",,"ROCKWELL GARDENS -- PHASE II -- MULTI-FAMILY RESIDENTIAL DWELLINGS -- GREEN PERMIT PROGRAM BENEFIT TIER II -- 2 STORY 4 DWELLING UNITS","0","225","0","225","0","0","0","0","1500","1500","225","2504","0","2504","4004","4229","OWNER","EAST LAKE MANAGEMENT & DEV.","CHICAGO","IL","60616-","ARCHITECT","PIEKARZ RONALD R","CHICAGO","IL","60618-","CONTRACTOR-ELECTRICAL","BELEC ELECTRICAL, INC.",,"IL",,"CONTRACTOR-GENERAL CONTRACTOR","BURLING BUILDERS, INC","CHICAGO","IL","60621","MASONRY CONTRACTOR","RASCO MASON CONTRACTORS, INC.","ROUND LAKE BEACH","IL","60073-5639","CONTRACTOR-PLUMBER/PLUMBING","NORMAN MECHANICAL","ELGIN","IL","60124-","CONTRACTOR-REFRIGERATION","ALL CHICAGO","CHGO","IL","60641-","CONTRACTOR-VENTILATION","ALL CHICAGO","CHGO","IL","60641-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"600000","1613214061","16-13-214-061-0000",,,,,,,,,,,,,,,,,
"2161485","100338919",,,"PERMIT - EASY PERMIT PROCESS","EASY PERMIT WEB","2010-04-14T00:00:00.000","2010-04-14T00:00:00.000","0","6308","W","HOLBROOK ST",,"FENCES: 125FT IN X 6FT IN: QTY 1","100","75","0","175","0","0","0","0","0","100","75","0","0","0","0","175","CONTRACTOR-GENERAL CONTRACTOR","FENCEWORKS INC.","NORTHBROOK","IL","60062","OWNER OCCUPIED","DANIEL PAWLOWSKI","CHICAGO","IL","60646",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3000","1305119039","13-05-119-039-0000",,,,,,,,,,"10","1001","45","1133171.0676981043","1939830.0796145156",,,
"2151432","100333751",,,"PERMIT - EASY PERMIT PROCESS","EASY PERMIT","2010-03-12T00:00:00.000","2010-03-12T00:00:00.000","0","6621","S","COTTAGE GROVE AVE",,"INSTALL 1-8'HUSSMAN C5X MULTI DECK CASE.INSTALL ONE NEW ROOF TOP CONDENSING UNIT,ONE BOHN 2 H.P. ONE COMPRESSOR,REMOTE,AIR COOLED,SERVING THE HUSSMAN MULTI DECK CASE.","300","0","0","300","0","0","0","0","0","300","0","0","0","0","0","300","BUILDING OWNER","ANDI INC.","VALPARAISO","IN","46383","CONTRACTOR-REFRIGERATION","MIDWEST REFRIGERATION","MERRILLVILLE","IN","46411-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2023120002","20-23-120-002-0000",,,,,,,,,,"42","4208","5",,,,,
"2153693","100334903",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2010-03-19T00:00:00.000","2010-03-19T00:00:00.000","0","759","W","69TH ST",,"LOW VOLTAGE ALARM","50","0","0","50","0","0","0","0","0","50","0","0","0","0","0","50","CONTRACTOR-ELECTRICAL","BROADVIEW SECURITY INC","IRVING","TX","75063-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300",,,,,,,,,,,,"68","6812","6","1172285.112643666","1859071.349863716","41.768735186","-87.644043602","POINT (-87.644043601589 41.768735186044)"
"2168143","100342288",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2010-05-05T00:00:00.000","2010-05-05T00:00:00.000","0","6820","S","STONY ISLAND AVE",,"12 RECEPTACLES","150","0","0","150","0","0","0","0","0","150","0","0","0","0","0","150","CONTRACTOR-ELECTRICAL","ATOM ELECTRIC","CALUMET CITY","IL","60409-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3300",,,,,,,,,,,,"43","4303","5","1187999.7763722027","1859976.412825093","41.770858725","-87.586413297","POINT (-87.58641329728 41.770858725122)"
"2164042","100340292",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2010-04-22T00:00:00.000","2010-04-22T00:00:00.000","0","10000","N","BESSIE COLEMAN DR",,"FURNISH AND INSTALL 30A POWER FOR AIR CONDITIONING UNIT.","100","0","0","100","0","0","0","0","0","100","0","0","0","0","0","100","CONTRACTOR-ELECTRICAL","DUNNING ELECTRICAL SERVICES IN","CHICAGO","IL","60634",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1500",,,,,,,,,,,,"76",,"41",,,,,
"2162774","100339625",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2010-04-19T00:00:00.000","2010-04-19T00:00:00.000","0","6307","S","COTTAGE GROVE AVE",,"INSTALL RECEPTACLE AND SWITCHES","50","0","0","50","0","0","0","0","0","50","0","0","0","0","0","50","CONTRACTOR-ELECTRICAL","SPURLOCK & SON","CHICAGO","IL","60620-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1200",,,,,,,,,,,,"42","4208","20",,,,,
"2162236","100339349",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2010-04-16T00:00:00.000","2010-04-19T00:00:00.000","3","11209","S","LAFLIN ST",,"LOW VOLTAGE ALARM","50","0","0","50","0","0","0","0","0","50","0","0","0","0","0","50","CONTRACTOR-ELECTRICAL","BROADVIEW SECURITY INC","IRVING","TX","75063-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232",,"25-20-108-004",,,,,,,,,,"75","7506","34","1168155.7415146355","1830369.6424161918","41.69006327","-87.660002805","POINT (-87.660002805239 41.690063270038)"
"2165649","100341076",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2010-04-28T00:00:00.000","2010-04-29T00:00:00.000","1","1250","N","LOCKWOOD AVE",,"ADD ONE METER","50","0","0","50","0","0","0","0","0","50","0","0","0","0","0","50","CONTRACTOR-ELECTRICAL","CONTRAST ELECTRICAL SERVICES","HARVEY","IL","60426-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"750",,"16-04-127-036",,,,,,,,,,"25","2507","37","1140750.7789648587","1908035.3926052786","41.903735147","-87.758433174","POINT (-87.758433174409 41.903735147389)"
"2174431","100345837",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2010-05-25T00:00:00.000","2010-05-25T00:00:00.000","0","6701","N","ASHLAND AVE",,"REPLACE 5 GFCI OUTLETS","50","0","0","50","0","0","0","0","0","50","0","0","0","0","0","50","CONTRACTOR-ELECTRICAL","TITAN ELECTRIC, INC.","CHICAGO","IL","60639-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200",,"11-32-300-026",,,,,,,,,,"1","106","40","1164434.678320264","1944597.583721273",,,
"3144693","100891485",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2020-09-16T00:00:00.000","2020-09-16T00:00:00.000","0","150","N","RIVERSIDE PLZ",,"41ST FLOOR TEMPERATURE CONTROL WIRING","75","0","0","75","0","0","0","0","0","75","0","0","0","0","0","75","CONTRACTOR-ELECTRICAL","RON JONES ELECTRIC INC.","SOUTH ELGIN","IL","60177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9500",,,,,,,,,,,,"28","2801","42",,,,,
"2163350","100339924",,,"PERMIT - EASY PERMIT PROCESS","EASY PERMIT WEB","2010-04-20T00:00:00.000","2010-04-20T00:00:00.000","0","6131","S","NATCHEZ AVE",,"FENCES: 15FT 0IN X 6FT 0IN: QTY 1","100","75","0","175","0","0","0","0","0","100","75","0","0","0","0","175","OWNER AS GENERAL CONTRACTOR","RICHARD PATER","CHICAGO","IL","60638","OWNER AS GENERAL CONTRACTOR","ROSA L PATER","CHICAGO","IL","60638",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400","1918420034","19-18-420-034-0000",,,,,,,,,,"64","6404","23","1134169.8625840843","1863034.2084007158",,,
"2168523","100342477",,,"PERMIT - EASY PERMIT PROCESS","EASY PERMIT","2010-05-06T00:00:00.000","2010-05-06T00:00:00.000","0","5530","S","SOUTH SHORE DR",,"REPLACE PLUMBING FIXTURES ONLY,DISHWASHER,WATER CONNECTION FOR REFRIGERATOR.UNIT #21-C","50","0","0","50","0","0","0","0","0","50","0","0","0","0","0","50","CONTRACTOR-PLUMBER/PLUMBING","T.G. F PLUMBING & HEATING INC","PARK RIDGE","IL","60068-","OWNER","ROBERT SCORE","CHICAGO","IL","60615",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"41","4110","5","1189552","1868552",,,
"2284441","100399148",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2011-06-20T00:00:00.000","2011-06-29T00:00:00.000","9","2324","N","FREMONT ST",,"JULY AUGUST SEPTEMBER MAINTENANCE (FEE WAIVER ATTACHED)","0","0","0","0","0","0","0","0","50","50","0","0","0","0","50","50","CONTRACTOR-ELECTRICAL","DEPAUL UNIVERSITY","CHICAGO","IL","60614-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,
"2164837","100340661",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2010-04-26T00:00:00.000","2010-04-26T00:00:00.000","0","8145","S","SACRAMENTO AVE",,"LOW VOLTAGE ALARM","50","0","0","50","0","0","0","0","0","50","0","0","0","0","0","50","CONTRACTOR-ELECTRICAL","BROADVIEW SECURITY INC","IRVING","TX","75063-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"439",,"19-36-120-075",,,,,,,,,,"70","7005","18","1157840.449232293","1850272.6099986616","41.744895541","-87.697229322","POINT (-87.697229322295 41.744895541352)"
"2169699","100343041",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2010-05-11T00:00:00.000","2010-05-13T00:00:00.000","2","6546","S","COTTAGE GROVE AVE",,"INSTALLATION OF LOW VOLTAGE BURGLAR ALARM # 340-11888-01","50","0","0","50","0","0","0","0","0","50","0","0","0","0","0","50","CONTRACTOR-ELECTRICAL","A.D.T. INC.","OAK BROOK","IL","60523-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99",,"20-22-223-032",,,,,,,,,,"42","4207","20",,,,,
"3009242","100803589",,,"PERMIT - ELECTRIC WIRING","FIRE PROTECTION SYSTEM","2019-02-06T00:00:00.000","2019-02-06T00:00:00.000","0","150","N","RIVERSIDE PLZ",,"TENANT BUILD OUT ON 19TH FL (P). CK#990862;$750.00.","75","0","0","75","0","0","0","0","0","75","0","0","0","0","0","75","CONTRACTOR-ELECTRICAL","PREMIUM ELECTRIC SERVICES, INC","ELK GROVE VILLAGE","IL","60007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"28","2801","42",,,,,
"2161190","100338750",,,"PERMIT - EASY PERMIT PROCESS","EASY PERMIT","2010-04-13T00:00:00.000","2010-04-13T00:00:00.000","0","6550","S","COTTAGE GROVE AVE",,"SOUTH ELEVATION: TUCK-POINTING 1200 SQ FT. REPLACE CLAY AND BRICK AS NEEDED, AS PER ARCH REPORT. NO GRINDING,STRUCTURAL WORK. (NO OTHER WORK WITH THIS PERMIT) SUBJECT TO FIELD INSPECTION","250","50","0","300","0","0","0","0","0","250","50","0","0","0","0","300","CONTRACTOR-GENERAL CONTRACTOR","ANSCO CONSTRUCTION, LLC","CHICAGO","IL","60625-","MASONRY CONTRACTOR","BRONZEVILLE CONSTRUCTION","WESTON","FL","33327","RESIDENTAL REAL ESTATE DEV","ANSCO CONSTRUCTION, LLC","CHICAGO","IL","60625-","OWNER","ANDY SCHCOLNIK","CHGO","IL","60625",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000","2022223033","20-22-223-033-0000",,,,,,,,,,"42","4207","20",,,,,
"2164401","100340467",,,"PERMIT - REINSTATE REVOKED PMT","EASY PERMIT","2010-04-23T00:00:00.000","2010-04-23T00:00:00.000","0","2600","S","ROCKWELL ST",,"REINSTATEMENT OF PERMIT #100292530 TO ERECT SPECIAL EVENT TENT (1) 60' X 60' FROM 5/2/10 TO 07/2/2010 - FOR 60 DAYS ONLY                                                                                                  PERMIT EXPIRES ON 07/2/2010","82.94","75","0","157.94","0","0","0","0","0","82.94","75","0","0","0","0","157.94","TENT CONTRACTOR","PLAZA AZTECA / PLAZA GARIBALDI PLAZA AZTECA / PLAZA GARIBALDI","CHICAGO","IL","60640","OWNER","PLAZA AZTECA / PLAZA GARIBALDI PLAZA AZTECA / PLAZA GARIBALDI","CHICAGO","IL","60640",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3500",,,,,,,,,,,,,,,,,,,
"2171515","100344166",,,"PERMIT - EASY PERMIT PROCESS","EASY PERMIT WEB","2010-05-17T00:00:00.000","2010-05-17T00:00:00.000","0","5253","S","NEENAH AVE",,"TUCKPOINTING - NO STRUCTURAL WORK - 1500 SQFT","125","50","0","175","0","0","0","0","0","125","50","0","0","0","0","175","OWNER AS GENERAL CONTRACTOR","FRANCISCO ALVAREZ","CHICAGO","IL","60638","OWNER OCCUPIED","FRANCISCO ALVAREZ","CHICAGO","IL","60638",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500","1907413045","19-07-413-045-0000",,,,,,,,,,"56","5609","23","1133648.4207943846","1868821.1237441495",,,
"2160569","100338477",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2010-04-12T00:00:00.000","2010-04-19T00:00:00.000","7","4824","S","CHAMPLAIN AVE",,"LOW VOLTAGE ALARM","50","0","0","50","0","0","0","0","0","50","0","0","0","0","0","50","CONTRACTOR-ELECTRICAL","BROADVIEW SECURITY INC","IRVING","TX","75063-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104",,"20-10-211-030",,,,,,,,,,"38","3820","4","1181375.3537052297","1873050.542534396","41.806890626","-87.610292631","POINT (-87.610292631158 41.806890625631)"
"2164400","100340466",,,"PERMIT - REINSTATE REVOKED PMT","EASY PERMIT","2010-04-23T00:00:00.000","2010-04-23T00:00:00.000","0","2600","S","ROCKWELL ST",,"REINSTATEMENT OF PERMIT #100292530 TO ERECT SPECIAL EVENT TENT (2) 40' X 80' FROM 5/2/10 TO 07/2/2010 - FOR 60 DAYS ONLY                                                                                                  PERMIT EXPIRES ON 07/2/2010","81.25","75","0","156.25","0","0","0","0","0","81.25","75","0","0","0","0","156.25","TENT CONTRACTOR","PLAZA AZTECA / PLAZA GARIBALDI PLAZA AZTECA / PLAZA GARIBALDI","CHICAGO","IL","60640","OWNER","PLAZA AZTECA / PLAZA GARIBALDI PLAZA AZTECA / PLAZA GARIBALDI","CHICAGO","IL","60640",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3000",,,,,,,,,,,,,,,,,,,
"2170820","100343719",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2010-05-13T00:00:00.000","2010-05-13T00:00:00.000","0","6701","N","ASHLAND AVE",,"REPLACE 1-GFI RECEPTACLE, INSTALL 1-EXHAUST FAN, INSTALL 1-SMOKE DETECTOR","50","0","0","50","0","0","0","0","0","50","0","0","0","0","0","50","CONTRACTOR-ELECTRICAL","ABLE ELECTRIC","SKOKIE","IL","60076-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500",,"11-32-300-026",,,,,,,,,,"1","106","40","1164434.678320264","1944597.583721273",,,
"2162210","100339335",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2010-04-16T00:00:00.000","2010-04-19T00:00:00.000","3","9328","S","ADA ST",,"LOW VOLTAGE ALARM","50","0","0","50","0","0","0","0","0","50","0","0","0","0","0","50","CONTRACTOR-ELECTRICAL","BROADVIEW SECURITY INC","IRVING","TX","75063-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103",,"25-05-320-024",,,,,,,,,,"73","7302","21","1168930.2673167274","1842762.9308673893","41.724055753","-87.656810786","POINT (-87.656810785677 41.724055753219)"
"2164394","100340463",,,"PERMIT - REINSTATE REVOKED PMT","EASY PERMIT","2010-04-23T00:00:00.000","2010-04-23T00:00:00.000","0","2600","S","ROCKWELL ST",,"REINSTATEMENT OF PERMIT #100292515 TO ERECT SPECIAL EVENT TENT (10) 20' X 20' FROM 5/2/10 THROUGH 07/2/10  - FOR 60 DAYS ONLY                                                                                                 PERMIT EXPIRES ON 07/25/2009","75","75","0","150","0","0","0","0","0","75","75","0","0","0","0","150","TENT CONTRACTOR","PLAZA AZTECA / PLAZA GARIBALDI PLAZA AZTECA / PLAZA GARIBALDI","CHICAGO","IL","60640","OWNER","PLAZA AZTECA / PLAZA GARIBALDI PLAZA AZTECA / PLAZA GARIBALDI","CHICAGO","IL","60640",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3000",,,,,,,,,,,,,,,,,,,
"2170677","100343634",,,"PERMIT - SIGNS","SIGN PERMIT","2010-05-25T00:00:00.000","2010-08-26T00:00:00.000","93","7300","S","STONY ISLAND AVE",,"CORNER FACING STONY ISLAND AVENUE","200","200","0","400","0","0","0","0","0","200","200","0","0","0","0","400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100",,"20-26-222-030",,,,,,,,,,"43","4304","5","1188036.5019334673","1856880.3255173874","41.762361918","-87.586377235","POINT (-87.586377234748 41.762361918371)"
"2163003","100339760",,,"PERMIT - EASY PERMIT PROCESS","EASY PERMIT","2010-04-20T00:00:00.000","2010-06-04T00:00:00.000","45","7343","S","MAY ST",,"REPAIRS DUE TO FIRE DAMAGE: REPLACE DRYWALL 5\8'' UL. GYP. BD., REPLACE ALL WOOD TRIM, 12 WINDOWS, DOORS, REPLACE VINYL FLOOR, TILE, REPLAC HARDWOOD FLOORS, KITCHEN CABINETS, REPAIR ROOF REPLACE SHINLGES, REPLACE FACSIA & GUTTERS. REPLACE ELECTRICAL & PLUMBING FIXTURES.","225","50","0","275","0","0","0","0","0","225","50","0","0","0","0","275","CONTRACTOR-ELECTRICAL","KOMAR ELECTRIC","ARLINGTON HEIGHTS","IL","60004-","CONTRACTOR-GENERAL CONTRACTOR","WINDSOR BUILDING COMPANY","BEDFORD PARK","IL","60638","CONTRACTOR-PLUMBER/PLUMBING","DISCOVERY PLUMBING & HEATING","LANSING","IL","60438-","OWNER","CHARLES BROWN","CHICAGO","IL","60621",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100000","2029217018","20-29-217-018-0000",,,,,,,,,,"68","6814","17","1169968.6349920917","1855927.6624100467",,,
"2169957","100343209",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2010-05-12T00:00:00.000","2010-05-12T00:00:00.000","0","8914","S","BUFFALO AVE",,"LOW VOLTAGE INTERCOM AT THROOP SCHOOL.","50","0","0","50","0","0","0","0","0","50","0","0","0","0","0","50","CONTRACTOR-ELECTRICAL","INTERSTATE ELECTRONICS CO.","WILLOWBROOK","IL","60527-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24000",,"26-05-104-001",,,,,,,,,,"46","4608","10","1199554.699621831","1846396.1297050363",,,
"2164161","100340366",,,"PERMIT - RENOVATION/ALTERATION","STANDARD PLAN REVIEW","2010-04-29T00:00:00.000","2010-06-16T00:00:00.000","48","4242","W","42ND PL",,"REPLACEMENT OF EXISTING RACKING SYSTEM IN EXISTING WAREHOUSE AS PER PLANS.","5100","75","0","5175","0","0","0","0","0","5100","75","0","0","0","0","5175","OWNER AS ARCHITECT","KENT BLAKENSHIP","CHICAGO","IL","60632","CONTRACTOR-ELECTRICAL","PREFERRED ELECTRICAL CONSTRUCT","BLOOMINGDALE","IL","60108","EXPEDITOR","BURNHAM NATIONWIDE, INC.","CHICAGO","IL","60602-","CONTRACTOR-GENERAL CONTRACTOR","G3 CONSTRUCTION GROUP, INC.","WILLOWBROOK","IL","60527-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500300","1903200029","19-03-200-029-0000",,,,,,,,,,,,,,,,,
