"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"1357cd0d67127e93f2b03a57aad09dbc1999ca0d4c1000352d58288055b4f9809621b2dbc9ba52dbe8f01c7f9e7a88592dfd8f9a9d30e10d74068611a237140d",,"2024-05-08T13:44:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PEDALCYCLIST","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-05-08T14:04:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5159","N","SIMONDS DR","2024",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","2","0","13","4","5","41.9769372","-87.649575133","POINT (-87.649575133047 41.976937200496)"
"271c3ab3097b57608123aae7e621305dd14e052fbd728a267a94d95ce98806d2949c52c3d88177b369e16a211fea3b679d1d13861be68688e1303459982cd608",,"2024-05-08T13:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-08T13:55:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1412","N","LARAMIE AVE","2532",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","4","5","41.906300822","-87.756016589","POINT (-87.75601658904 41.906300822108)"
"1470c3f016aa210d81e8fc3d1ae6521ef0faf870fd186dfd28e68e8e861950082395df68b1f52f16b21342c713fe5906f3122deea2869b77f6de069c1642e978",,"2024-05-08T13:35:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-08T13:36:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","6628","S","WENTWORTH AVE","722",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","4","5","41.773647835","-87.630143473","POINT (-87.630143472995 41.773647834806)"
"9f40ac541c82890ce19164f9733ad068746e703742a408854e3d98ea86555d734d50da1d57450d6073d1ca696ecb909a0b08ac846bb5e367b0e5f276450cdb96",,"2024-05-08T13:35:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-08T13:58:00.000","IMPROPER LANE USAGE","NOT APPLICABLE","650","W","18TH ST","1235",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","4","5","41.85769874","-87.643885245","POINT (-87.643885245483 41.857698740262)"
"25487d756d0675f4dbd3f25c6209d368fe4dd58f76701754f63f7de3935329c5f9c4fc2733bc2ad572fb2262bed49d66896243ccffafba41955624325724ab6c",,"2024-05-08T13:30:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2024-05-08T16:45:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","29","E","87TH ST","632",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","13","4","5","41.736255462","-87.622917508","POINT (-87.622917508206 41.73625546179)"
"48b5224847b8ecb9476f377c89f85786cd0fc585f78bcfe399c33ddd7293e0c2d6413c2c4d2a63a24774249d65f5b645b97fd2c1100acd74c700e9eb75e556dc",,"2024-05-08T13:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-08T16:38:00.000","FAILING TO YIELD RIGHT-OF-WAY","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","2200","N","WESTERN AVE","1431",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","13","4","5","41.921653063","-87.687685219","POINT (-87.687685219452 41.921653062886)"
"8d4d36159111f390989a41f602136a9c0bbaf24a97b48df214f2d23980bcbd2b905b4904a46d51255fb76a750a513c54fb7542c31a78bbdb36768af79a46555a",,"2024-05-08T13:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"$501 - $1,500","2024-05-09T13:26:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","5500","S","CICERO AVE","813",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","13","4","5","41.792910883","-87.742077343","POINT (-87.742077342959 41.792910883497)"
"9573862731f8f7e0ffb8fde91865ee7d077568abbdd2821d8288dc10d6ca06148ed0f35e668c4dba0708aaca6c9b913e397d97e0bc4bd5916445c4d1965d3195",,"2024-05-08T13:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-05-08T15:50:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","10000","W","BALMORAL AVE","1654",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","4","5",,,
"9ff2c4f90bdc21f596f5a9deb150be5476139e26db421ac97c40d597fba4bc55ec8a22779298e7f4f63901ba99f362d6901e1eb8485766c370931c535b64b1c5",,"2024-05-08T13:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-08T13:30:00.000","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER","NOT APPLICABLE","4632","W","51ST ST","815",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","13","4","5","41.800478081","-87.739351187","POINT (-87.739351187071 41.80047808138)"
"9b3956de0625e0869c6c344593b2e01efc2f4f93d24caf9b6ea9ddbd83f579198aad9d2bbc940aa0c3ecb6048f851266894db6ae491c7c0a831f9bd309916581",,"2024-05-08T13:20:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-05-08T13:58:00.000","NOT APPLICABLE","NOT APPLICABLE","4000","W","MADISON ST","1115",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","13","4","5","41.8808343","-87.725796597","POINT (-87.725796597174 41.880834299772)"
"fb1b7ecb264a85e2d373770b36aecc106ae914516893a7712721baed1100e448424c13d549c6d40cdd86397cfa69d7b21830f350372404e63184c88b0ba2a787",,"2024-05-08T13:20:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2024-05-08T13:55:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4912","N","WESTERN AVE","2031",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","4","5","41.970811593","-87.689125715","POINT (-87.68912571528 41.970811593307)"
"e05288a23bf5300774df0276146b248564b85d7dd6e5fd574e6cb82beab29d1d803d5353387db72cd6566c6c4477af91ffc3db953f190ff48e4c65eee0ff2fd4",,"2024-05-08T13:17:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2024-05-08T21:30:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","UNABLE TO DETERMINE","3857","S","DR MARTIN LUTHER KING JR DR","212","Y",,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","13","4","5","41.823983252","-87.616853891","POINT (-87.616853890785 41.823983251515)"
"2513e7f99bdc3a800189995bb420444236936e40ac607f6f3f68ea3b13d2af5f031c47cc9b844645dbce3672c967c0260d416cfcd78e3702e80c533612b7bd21",,"2024-05-08T13:15:00.000","30","TRAFFIC SIGNAL","UNKNOWN","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-05-08T14:30:00.000","IMPROPER OVERTAKING/PASSING","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","800","W","LAWRENCE AVE","2024",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","3","0","13","4","5","41.969261067","-87.650422729","POINT (-87.650422728959 41.969261066974)"
"47da920cc4cf38f1857ddcd239867422f656301c2cba69eaa4394e153423893326ce1fe1c2c45eb5321cb7ccd0fd699539200fbda20fc150a327e895b30630c4",,"2024-05-08T13:10:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR TO FRONT","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-05-08T15:20:00.000","UNABLE TO DETERMINE","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","2800","W","ROSCOE ST","1733",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","4","5","41.942899283","-87.698053745","POINT (-87.698053745344 41.942899283463)"
"e3e4c86586a1ded7966e9a88fd89760d3f30c29b019670e86cb0bf7a4ac2cc0a440e069262fadea6f67b16d2efd834fa72edac984f1b8df7828520ee3212faa0",,"2024-05-08T13:10:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-05-08T14:12:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","4799","W","63RD ST","813",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","13","4","5","41.778320184","-87.742228925","POINT (-87.742228924664 41.778320184199)"
"fc103e579d688becb587a12ec1de29a4c61b7fde123e668720a52bd9c926dc79e1850fb38b0e62c8c1507ab828fdb1d6a8c3171cd499ccf799b27afd4ae73719",,"2024-05-08T13:10:00.000","35","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","T-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-05-08T13:18:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","3600","N","CUMBERLAND AVE","1631",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","13","4","5","41.944848178","-87.836583732","POINT (-87.836583732455 41.944848178426)"
"9e013a1bd1d31f7efe9bc7612d263d9b94a5b9f97c747e72c17f758fea5d5b78390cb6b7185aa2ab97da2b1e6eb7720f28a97f0c659f2b69e3a458fa086622dd",,"2024-05-08T13:05:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-05-08T13:06:00.000","IMPROPER TURNING/NO SIGNAL","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","7625","S","STONY ISLAND AVE","411",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","4","5","41.756200389","-87.585530503","POINT (-87.585530503265 41.756200389197)"
"602eca86771d5a96097e77b8c19de44bc6b497d79ff11cd90efd8d18ce496d5d042a5f55ff778e5813ebed09631564fbbcb685158244baa30fb7aa427ec0ebc8",,"2024-05-08T13:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-08T13:45:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","9499","S","ASHLAND AVE","2221",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","4","5","41.72130883","-87.662540006","POINT (-87.662540006354 41.721308830281)"
"0f74f171a6c787a5e610197b29b62d7384c3e425980c473d21a177430af46e9720802f69867d9a164040de8cd0c693d6a406aad26b991fc7c536958c234f55cf",,"2024-05-08T12:45:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-08T14:27:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","539","E","87TH ST","632",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","12","4","5","41.736454162","-87.610512822","POINT (-87.610512822106 41.736454162419)"
"3b85a996f49ef202b96d3f70080a93838030a76ae95284b6e44adab18885e88bb30ced76c10e72a0e9ac2c440f7b61641f3f67f0d338d1a73e871a72b6048893",,"2024-05-08T12:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-05-08T13:10:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","798","S","HOMAN AVE","1133",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","12","4","5","41.870942724","-87.710837809","POINT (-87.710837809478 41.870942723937)"
"ac186db9730d8cb6f5e0895f1a5d2ff876c66cdf8bdf84063942e68e88b7918662b6a4a0b803cbdfdd73d8cf91b113a0c864d5ad271c014d7ff7f7958889bf68",,"2024-05-08T12:39:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-05-08T12:40:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","332","E","75TH ST","323",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","3","0","12","4","5","41.758486075","-87.616871922","POINT (-87.61687192181 41.758486074935)"
"1d261bd6a8860b4381014fdcb8cefc6f708c6b457e3e0c38f4bead1a2c6dc69d438a52a4f8f397e928af5fd6090776043bf40e1d3ccd98d3d9765e0c79992a26",,"2024-05-08T12:32:00.000","30","TRAFFIC SIGNAL","NO CONTROLS","CLEAR","DAYLIGHT","PEDALCYCLIST","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"$500 OR LESS","2024-05-08T12:49:00.000","DISTRACTION - FROM INSIDE VEHICLE","NOT APPLICABLE","3551","N","BROADWAY","1925",,,"Y",,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","2","0","12","4","5","41.946946217","-87.646866405","POINT (-87.64686640491 41.946946217288)"
"22dfd8552884ced6e28dec61301e0bdde76d4ad6a606f449757490eac0f4e2da9613df626975d56715e1fdf212ed4329fe036865d034d46f4fa90307e5ec4466",,"2024-05-08T12:30:00.000","30","TRAFFIC SIGNAL","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-05-08T13:05:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","801","N","PAULINA ST","1213",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","12","4","5","41.896100666","-87.669584538","POINT (-87.669584538328 41.896100665675)"
"78446c1a7931d6b6b12dcdc39b437db9fa0793b5155253df32eb53e22c9ae699aedd27d02cafa4e516585b5db3bc667d829f9706000613dd5df8cc83b1c02a4b",,"2024-05-08T12:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PEDALCYCLIST","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-05-08T12:54:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","1098","S","MICHIGAN AVE","123",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","12","4","5","41.869338523","-87.624278727","POINT (-87.62427872723 41.869338522503)"
"dc768df96e52b465dd737bbc7a9c782ffaaa7ff50e210e3798b85eae93d1586076d83209523568eb56e5e4d45446a219c870f14fba82c1550db4bde82d795773",,"2024-05-08T12:30:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-05-08T12:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","740","E","ADMINISTRATION DR","233",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","1","0","12","4","5","41.792480022","-87.606852523","POINT (-87.606852523192 41.792480022474)"
"29f0e03b69ce15fa8516868288ddab19c279938f626cae52a348f8fde3815855ed2c3b80361a1ba7a6e5ce682d492c9c94c11eb389b1809ecbb5839ccf076fcc",,"2024-05-08T12:25:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PEDESTRIAN","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"$500 OR LESS","2024-05-08T12:28:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","3001","N","SOUTHPORT AVE","1933",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","12","4","5","41.936162146","-87.663542639","POINT (-87.66354263936 41.936162145846)"
"bb41016d7bab583c2d9dc220924a31188f90e42dbdc92c8983a57a36f6c77c16540f8aba2ffe73606d37ed9742b6aed442f63fa4d5d9067742fc310ab80849b3",,"2024-05-08T12:15:00.000","30","TRAFFIC SIGNAL","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-05-09T15:26:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3528","W","IRVING PARK RD","1723",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","12","4","5","41.953914659","-87.716529766","POINT (-87.716529765675 41.953914659169)"
"fb22d7830b97aeb3ca85ed0c770c84d5d41a79f2be6f2a812d16e2c395b0c8de0e14ce85196e5cd5abf26d255b8404645c65eea3a57c04c9dc9b77a37b9622e0",,"2024-05-08T12:09:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2024-05-08T15:17:00.000","NOT APPLICABLE","NOT APPLICABLE","759","N","HOMAN AVE","1121",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","12","4","5","41.895417524","-87.711286297","POINT (-87.711286296667 41.895417523714)"
"649cb7267df3f4e91c3eadd654b1662fc82b889eeb9534793eda79c6f7867b3d6caabcb7bd541cb21980cc3e677ab2454bc7bec87e56b427dfc5d2a4c891d404",,"2024-05-08T12:05:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-08T13:31:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1623","N","KEATING AVE","2533",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","12","4","5","41.910384185","-87.74452792","POINT (-87.744527920124 41.910384184524)"
"86e693f2d15d002f48986cd963bca31bd5d100206db1cf12cf6169ea1141af198261504fe1a6eccb50d112bba4975487bdf0de3267565965cad0bafddfc07aa8",,"2024-05-08T12:05:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-08T13:15:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","675","N","ST CLAIR ST","1834",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","12","4","5","41.894784779","-87.622605841","POINT (-87.622605840856 41.894784779144)"
"9c08b547a5fbf254e78fdc6a3791372e32bc84e7dca04bc09b148b11da6b7c5bee55c45f2bc9d0ddb1f4318c71d1091d5d0609b8604a2d698e2664381c99fa2e",,"2024-05-08T12:00:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-05-08T12:07:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1646","W","GREENLEAF AVE","2423",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","12","4","5","42.010345727","-87.672021635","POINT (-87.672021634679 42.01034572652)"
"3abeae2a4b65c8e559659a05df266c255722637d43faf38be722fb3ada76486d634580324d5c42387bc07f43d5e74627c6af13f2937c38def9d8203478bb24a6",,"2024-05-08T11:52:00.000","35","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-05-08T11:57:00.000","IMPROPER TURNING/NO SIGNAL","UNABLE TO DETERMINE","5709","W","BELMONT AVE","2514",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","11","4","5","41.938428456","-87.769299149","POINT (-87.769299149033 41.938428455576)"
"e42dc76a20a945b9069b6a00ec4d3e3ec6c79bf8c9fabf4133524beee52116bd986509ac50229a669945bfc1bbf17ba4ddf1c88b5b5fcc01947ae1328fbe7bd6",,"2024-05-08T11:40:00.000","35","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-05-08T12:10:00.000","FOLLOWING TOO CLOSELY","FAILING TO REDUCE SPEED TO AVOID CRASH","7660","W","TOUHY AVE","1611",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","2","0","11","4","5","42.011517232","-87.818772919","POINT (-87.818772919105 42.01151723167)"
"e5375d2a70ffdf31e206660cb837fa3e88fb740218ab4d2c83d0c1880c743acd0f361854f7bffa37282823a77da4b99058c14bc5331f01567d015b62ec313601",,"2024-05-08T11:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-08T11:44:00.000","IMPROPER TURNING/NO SIGNAL","UNABLE TO DETERMINE","1550","W","MARQUETTE RD","725",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","11","4","5","41.772308257","-87.663624905","POINT (-87.663624905027 41.772308256732)"
"44d1bada55d8577b2a90a30172a3a2c79ea66b343213eae8e843459241e14a2f529cf8db742925a0bc177d1b8b7c2d94174d427aa3e15267822c3b56a7709aca",,"2024-05-08T11:38:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDALCYCLIST","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-05-08T11:41:00.000","FAILING TO YIELD RIGHT-OF-WAY","DISTRACTION - FROM OUTSIDE VEHICLE","150","S","WELLS ST","122",,,,,,,"2","INCAPACITATING INJURY","1","0","1","0","0","1","0","11","4","5","41.879421181","-87.633899414","POINT (-87.63389941393 41.879421180569)"
