"vehicle_type","public_vehicle_number","status","vehicle_make","vehicle_model","vehicle_model_year","vehicle_color","vehicle_fuel_source","wheelchair_accessible","company_name","address","city","state","zip_code","taxi_affiliation","taxi_medallion_license_management","record_id"
"Ambulance","5579","INACTIVE","FORD","E350","2009","RED/WHITE","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"5579Ambulance"
"Taxi","1877","VIOLATION","TOYOTA","CAMRY","2012","BLUE/WHITE","Hybrid","N","STREETS OF CHICAGO TAXI CO","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","1877Taxi"
"Ambulance","794907","VIOLATION","FORD","TRANSIT","2015","WHITE","Gasoline","N","TRACE AMBULANCE INC","8400 W. 183RD PL.","TINLEY PARK","IL","60487",,,"794907Ambulance"
"Taxi","3605","VIOLATION","TOYOTA","CAMRY","2016","WHITE","Hybrid","N","JERSEY SHORE TAXI LLC","4536 N. ELSTON AVE.","CHICAGO","IL","60630","DIS-AFFILIATED","Owner Manager","3605Taxi"
"Livery","8936","RESERVED","LINCOLN","CONTINENTAL","2018","BLACK","Gasoline","N","606 OZ, INC.","4936 N. MOODY AVE.","CHICAGO","IL","60630",,,"8936Livery"
"Ambulance","808590","ACTIVE","FORD","TRANSIT","2017","WHITE","Gasoline","N","ELITE MEDICAL TRANSPORTATION LLC","11551  184TH PL.","ORLAND PARK","IL","60467",,,"808590Ambulance"
"Livery","7810","ACTIVE","CADILLAC","ESCALADE ESV","2023","BLACK","Gasoline","N","CAREY LIMOUSINE CHICAGO INC","6321 N. AVONDALE AVE.","CHICAGO","IL","60631",,,"7810Livery"
"Taxi","5209","VIOLATION","TOYOTA","PRIUS","2013","WHITE","Hybrid","N","6TH AVENUE TAXI CORP.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","5209Taxi"
"Livery","7443","ACTIVE","LINCOLN","CONTINENTAL","2018","BLACK","Gasoline","N","HRISTO  LILOV","8727 W. BRYN MAWR AVE.","CHICAGO","IL","60631",,,"7443Livery"
"Ambulance","139914","ACTIVE","FORD","E350","2021","WHITE","Gasoline","N","A-TEC AMBULANCE INC","2125  POINT BLVD.","ELGIN","IL","60123",,,"139914Ambulance"
"Charter Sightseeing","14671","INACTIVE","MERCEDES","SPRINTER","2015","BLACK","Gasoline","N","SOUTHWEST CHIEF LTD","115 N. PROSPECT AVE.","ITASCA","IL","60143",,,"14671Charter Sightseeing"
"Livery","9126","ACTIVE","GMC","YUKON XL","2020","BLACK","Gasoline","N","LAKEVIEW CAR SERVICE LIMITED","1020 W. LELAND AVE.","CHICAGO","IL","60640",,,"9126Livery"
"Medicar","12213","INACTIVE","HONDA","ODYSSEY","2009","MAROON","Gasoline","N","CAPITAL TRANSPORTATION SERVICE INC","2737 W. ADAMS ST.","CHICAGO","IL","60612",,,"12213Medicar"
"Medicar","6858","INACTIVE","FORD","E350","2008",,"Gasoline","N","LAKE SHORE MEDICAR INC","2640 W. TOUHY AVE.","CHICAGO","IL","60645",,,"6858Medicar"
"Livery","9146","ACTIVE","LINCOLN","NAVIGATOR L","2020","BLACK","Gasoline","N","PLANET LIMOUSINE SERVICES INC","3304 N. OCONTO AVE.","CHICAGO","IL","60634",,,"9146Livery"
"Taxi","4763","ACTIVE","TOYOTA","RAV4","2017","SILVER","Hybrid","N","NILE RIVER TAXI COMPANY","840 W. SUNNYSIDE AVE.","CHICAGO","IL","60640","Independent1","Owner-Operator","4763Taxi"
"Ambulance","4872","INACTIVE",,,,,"Gasoline","N","TOWER AMBULANCE","5567 N. ELSTON AVE.","CHICAGO","IL","60630",,,"4872Ambulance"
"Taxi","5773","VIOLATION","TOYOTA","PRIUS","2014","WHITE","Hybrid","N","FOUR STAR TAXI CORP.","4536 N. ELSTON AVE.","CHICAGO","IL","60630","DIS-AFFILIATED","Owner Manager","5773Taxi"
"Livery","8287","ACTIVE","GMC","YUKON","2023","BLACK","Gasoline","N","SIVER BLACK CAR LIMOUSINE CORPORATION","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"8287Livery"
"Livery","9785","ACTIVE","LINCOLN","MKT","2018","BLACK","Gasoline","N","SAFEWAY OHARE LIMO INC","6166 W. HIGGINS AVE.","CHICAGO","IL","60630",,,"9785Livery"
"Taxi","3162","VIOLATION","FORD","ESCAPE","2011","WHITE","Hybrid","N","COZY CAB CO.","8001 S. DR MARTIN LUTHER KING JR DR.","CHICAGO","IL","60619","EXPIRED AFFILIATION","Owner Manager","3162Taxi"
"Ambulance","794922","ACTIVE","FORD","TRANSIT","2020","WHITE","Gasoline","N","TRACE AMBULANCE INC","8400 W. 183RD PL.","TINLEY PARK","IL","60487",,,"794922Ambulance"
"Taxi","383","VIOLATION","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","KANG CAB CORP","2601 W. PETERSON AVE.","CHICAGO","IL","60659","DIS-AFFILIATED","Owner Manager","383Taxi"
"Livery","7100","ACTIVE","LINCOLN","AVIATOR","2022","BLACK","Gasoline","N","AMM'S LIMOUSINE SERVICE INC","321 N. CLARK ST.","CHICAGO","IL","60654",,,"7100Livery"
"Taxi","2999","ACTIVE","TOYOTA","SIENNA","2015","WHITE","Gasoline","Y","AMRO H INC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","2999Taxi"
"Taxi","3888","VIOLATION","TOYOTA","RAV4","2016","WHITE","Gasoline","N","A C C TAXI CO","5200 N. OTTO AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner-Operator","3888Taxi"
"Taxi","2955","ACTIVE","TOYOTA","RAV4","2022","WHITE","Hybrid","N","2955 TAXI INC","4118 W. LAWRENCE AVE.","CHICAGO","IL","60630","Globe Taxi Association Inc","Owner-Operator","2955Taxi"
"Medicar","6569","INACTIVE","FORD","E250","2008","WHITE","Gasoline","N","HEALTHCARE PLUS CORPORATION","3949 N. PULASKI RD.","CHICAGO","IL","60641",,,"6569Medicar"
"Livery","7559","ACTIVE","LINCOLN","NAUTILUS","2022","BLACK","Gasoline","N","DANAYAL LIMOUSINE INC.","3530 W. PETERSON AVE.","CHICAGO","IL","60659",,,"7559Livery"
"Livery","70504","ACTIVE","TESLA","MODEL Y","2023","BLACK","Gasoline","N","MESOPOTAMIA KURDISH LLC","2745 W. GREGORY ST.","CHICAGO","IL","60625",,,"70504Livery"
"Taxi","4811","SURRENDER","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","IMRAN KHAN CAB INC","5300 N. WESTERN AVE.","CHICAGO","IL","60625","Independent1","Owner Manager","4811Taxi"
"Livery","70472","ACTIVE","LINCOLN","AVIATOR","2022","BLACK","Gasoline","N","POSH ARRIVALS LLC","506 W. 115TH ST.","CHICAGO","IL","60628",,,"70472Livery"
"Medicar","18076","VIOLATION","TOYOTA","CAMRY","2014","SILVER","Gasoline","N","ALL CALL TRANSPORTATION, LLC","3833 W. VAN BUREN ST.","CHICAGO","IL","60624",,,"18076Medicar"
"Ambulance","5634","INACTIVE","CHEVROLET","EXPRESS","2009","WHITE","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"5634Ambulance"
"Livery","70505","ACTIVE","LINCOLN","NAVIGATOR L","2024","BLACK","Gasoline","N","MUZABD LIMO INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"70505Livery"
"Ambulance","808503","ACTIVE","FORD","TRANSIT","2020","WHITE","Gasoline","N","ELITE MEDICAL TRANSPORTATION LLC","11551  184TH PL.","ORLAND PARK","IL","60467",,,"808503Ambulance"
"Taxi","1183","ACTIVE","TOYOTA","PRIUS","2013","WHITE","Hybrid","N","YERO TRANS, INC","2601 W. PETERSON AVE.","CHICAGO","IL","60659","City Service Taxi Association","Owner-Operator","1183Taxi"
"Taxi","5526","ACTIVE","TOYOTA","RAV4","2021","WHITE","Hybrid","N","HERMELA, INC","850 W. EASTWOOD AVE.","CHICAGO","IL","60640","Independent1","Owner-Operator","5526Taxi"
"Taxi","4725","VIOLATION","TOYOTA","CAMRY","2012","WHITE","Hybrid","N","2ND AVENUE TAXI CORP.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","4725Taxi"
"Ambulance","818506","ACTIVE","FORD","TRANSIT","2018","WHITE","Gasoline","N","ELITE MEDICAL TRANSPORTATION LLC","11551  184TH PL.","ORLAND PARK","IL","60467",,,"818506Ambulance"
"Taxi","5829","SURRENDER","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","NIGEST CAB CO","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","5829Taxi"
"Taxi","5293","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","LUCKY SEVEN CHICAGO, INC.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","5293Taxi"
"Livery","8115","ACTIVE","LINCOLN","NAVIGATOR L","2023","BLACK","Gasoline","N","POSH ENTERPRISES LLC.","5246 S. KILPATRICK AVE.","CHICAGO","IL","60632",,,"8115Livery"
"Taxi","5218","VIOLATION","TOYOTA","PRIUS","2013","WHITE","Hybrid","N","MCCAB XVI CORP.","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","5218Taxi"
"Livery","9583","ACTIVE","CADILLAC","ESCALADE ESV","2024","BLACK","Gasoline","N","ALL CHICAGOLAND LIMO, INC.","6635 N. CAMPBELL AVE.","CHICAGO","IL","60645",,,"9583Livery"
"Ambulance","5501","INACTIVE","FORD","E350","2005","WHITE","Gasoline","N","MIDWEST MEDICAL SERVICE, INC.","5567 N. ELSTON AVE.","CHICAGO","IL","60630",,,"5501Ambulance"
"Livery","8244","VIOLATION","CADILLAC","XTS","2019","BLACK","Gasoline","N","DS LIMO SERVICES INC","3231 N. OZARK AVE.","CHICAGO","IL","60634",,,"8244Livery"
"Taxi","3653","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","BLUE EYES CAB CORP.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","3653Taxi"
"Ambulance","818517","ACTIVE","FORD","TRANSIT","2019","WHITE","Gasoline","N","ELITE MEDICAL TRANSPORTATION LLC","11551  184TH PL.","ORLAND PARK","IL","60467",,,"818517Ambulance"
"Taxi","561","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","FIVE KIDS HACKING CORP.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","561Taxi"
"Taxi","2431","ACTIVE","TOYOTA","CAMRY","2016","WHITE","Hybrid","N","A.S.SUBS, INC.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner-Operator","2431Taxi"
"Ambulance","818540","ACTIVE","FORD","TRANSIT","2020","WHITE","Gasoline","N","ELITE MEDICAL TRANSPORTATION LLC","11551  184TH PL.","ORLAND PARK","IL","60467",,,"818540Ambulance"
"Charter Sightseeing","17702","INACTIVE","FREIGHTLINER","G40M2","2016","WHITE","Gasoline","N","SIGNATURE TRANSPORTATION GROUP LLC","7958 W. CATHERINE AVE.","CHICAGO","IL","60656",,,"17702Charter Sightseeing"
"Taxi","2334","SURRENDER","TOYOTA","PRIUS","2014","GREEN","Hybrid","N","REX 1 INC.","6500 N. WESTERN AVE.","CHICAGO","IL","60645","TAXI TOWN AFFILIATION LLC","Medallion Leasing and Management, Inc.","2334Taxi"
"Taxi","6679","VIOLATION","TOYOTA","CAMRY","2012","WHITE","Hybrid","N","EMPIRE TAXI INCORPORATED","2738 W. FULTON ST.","CHICAGO","IL","60612","EXPIRED AFFILIATION","Owner Manager","6679Taxi"
"Taxi","5374","ACTIVE","TOYOTA","RAV4","2024","WHITE","Hybrid","N","HASHIM TAXI CORP","810 W. GRACE ST.","CHICAGO","IL","60613","Independent1","Owner-Operator","5374Taxi"
"Livery","8258","ACTIVE","CADILLAC","XTS","2019","BLACK","Gasoline","N","AMERICAN SWIFT LIMOUSINE INC","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"8258Livery"
"Charter Sightseeing","12252","INACTIVE","FORD","EXPEDITION","2007","WHITE","Gasoline","N","CLUB CHITOWN LIMOUSINE INC","40 E. CHICAGO AVE.","CHICAGO","IL","60611",,,"12252Charter Sightseeing"
"Medicar","5750","INACTIVE","FORD","ECONOLINE","2005","WHITE","Gasoline","N","MIDWEST MEDICAL SERVICE, INC.","5567 N. ELSTON AVE.","CHICAGO","IL","60630",,,"5750Medicar"
"Pedicab","151","ACTIVE","VIP","CLASSIC","2014","GREEN","Pedal","N","PEDICAB RIDE GUYS LLC","1919 S. MICHIGAN AVE. AVE.","CHICAGO","IL","60616",,,"151Pedicab"
"Taxi","1967","ACTIVE","TOYOTA","PRIUS","2012","BLACK","Hybrid","N","FITUS TAXI LLC","6103 N. CLAREMONT AVE.","CHICAGO","IL","60659","Independent1","Owner-Operator","1967Taxi"
"Livery","8036","ACTIVE","LINCOLN","NAUTILUS","2023","BLACK","Gasoline","N","AYLA GLOBAL LIMOUSINE INC.","3744 S. WALLACE ST.","CHICAGO","IL","60609",,,"8036Livery"
"Taxi","2755","SURRENDER","TOYOTA","CAMRY","2013","WHITE","Hybrid","N","2755 TAXI CORP.","2601 W. PETERSON AVE.","CHICAGO","IL","60659","DIS-AFFILIATED","Owner Manager","2755Taxi"
"Livery","9284","ACTIVE","GMC","YUKON XL","2019","BLACK","Gasoline","N","PAZYLOV TRUCKING LLC","5365 N. DELPHIA AVE.","CHICAGO","IL","60656",,,"9284Livery"
"Taxi","5560","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","SCORPION CAB CO.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","5560Taxi"
"Taxi","2689","SURRENDER","VPG","MV-1","2014","WHITE","Gasoline","Y","LUCKY 7 CAB COMPANY","1834 N. DAMEN AVE.","CHICAGO","IL","60647","Flash Cab Co","Chicago Taxicab Management Inc.","2689Taxi"
"Taxi","1024","VIOLATION","TOYOTA","CAMRY","2011","WHITE","Hybrid","N","ADUN OKITIKPI","5100 N. MARINE DR.","CHICAGO","IL","60640","DIS-AFFILIATED","Owner Manager","1024Taxi"
"Livery","7277","ACTIVE","CADILLAC","ESCALADE","2024","BLACK","Gasoline","N","MARCELIMO INC","1120 N. LA SALLE DR.","CHICAGO","IL","60610",,,"7277Livery"
"Livery","7258","ACTIVE","LINCOLN","AVIATOR","2023","BLACK","Gasoline","N","ELVIRA   ERIK KYZY","8455 W. BRYN MAWR AVE.","CHICAGO","IL","60631",,,"7258Livery"
"Ambulance","818519","ACTIVE","FORD","TRANSIT","2019","WHITE","Gasoline","N","ELITE MEDICAL TRANSPORTATION LLC","11551  184TH PL.","ORLAND PARK","IL","60467",,,"818519Ambulance"
"Taxi","2072","VIOLATION","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","ADEBAYO FALETI","2738 W. FULTON ST.","CHICAGO","IL","60612","DIS-AFFILIATED","Owner Manager","2072Taxi"
"Ambulance","818520","ACTIVE","FORD","TRANSIT","2019","WHITE","Gasoline","N","ELITE MEDICAL TRANSPORTATION LLC","11551  184TH PL.","ORLAND PARK","IL","60467",,,"818520Ambulance"
"Taxi","2962","VIOLATION","TOYOTA","PRIUS","2012","WHITE","Hybrid","N","STOLI CAB CO.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","2962Taxi"
"Taxi","5232","VIOLATION","NISSAN","ALTIMA","2011","WHITE","Hybrid","N","LFT CAB CORP","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","5232Taxi"
"Taxi","192","REVOKED","TOYOTA","PRIUS","2013","WHITE","Hybrid","N","DANIEL AND MONIQUE CAB CORP.","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","192Taxi"
"Taxi","3045","VIOLATION","TOYOTA","CAMRY","2012","WHITE","Hybrid","N","JAGANJAC TAXI CORP","6550 N. CLARK ST.","CHICAGO","IL","60626","DIS-AFFILIATED","Owner Manager","3045Taxi"
"Livery","7224","ACTIVE","CADILLAC","ESCALADE ESV","2024","BLACK","Diesel","N","FRARS INC","2500 W. BIRCHWOOD AVE.","CHICAGO","IL","60645",,,"7224Livery"
"Charter Sightseeing","17401","INACTIVE","FORD","E450","2015","WHITE","Gasoline","N","UNITED BUS INC","6618 N. SACRAMENTO AVE.","CHICAGO","IL","60645",,,"17401Charter Sightseeing"
"Ambulance","721494","INACTIVE","FORD","TRANSIT","2019","YELLOW","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"721494Ambulance"
"Medicar","8821","VIOLATION","FORD","E350","2010","SILVER","Gasoline","N","BRIAN D. WILSON","8647 S. NORMAL AVE.","CHICAGO","IL","60620",,,"8821Medicar"
"Ambulance","721509","INACTIVE","FORD","TRANSIT","2019","YELLOW","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"721509Ambulance"
"Taxi","1314","ACTIVE","TOYOTA","CAMRY","2016","WHITE","Hybrid","N","AL-MEDINA ENTERPRISES INC.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","1314Taxi"
"Ambulance","4960","ACTIVE","MERCEDES","SPRINTER","2013","RED/WHITE/BLUE","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"4960Ambulance"
"Medicar","19004","INACTIVE","DODGE","CARAVAN","2013","GRAY","Gasoline","N","COWSEN ENTERPRISES LLC","11645 S. STEWART AVE.","CHICAGO","IL","60628",,,"19004Medicar"
"Taxi","1627","SURRENDER","TOYOTA","CAMRY","2012","BLUE/WHITE","Hybrid","N","WHITE ROSE CHICAGO CORP","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","1627Taxi"
"Livery","7440","ACTIVE","LINCOLN","NAVIGATOR","2024","BLACK","Gasoline","N","MARWADI CAB INC.","6221 N. FRANCISCO AVE.","CHICAGO","IL","60659",,,"7440Livery"
"Livery","70789","ACTIVE","TESLA","Y","2024","BLACK","Gasoline","N","EYUP  ALASOY","1825 N. KEDZIE AVE.","CHICAGO","IL","60647",,,"70789Livery"
"Livery","9262","ACTIVE","AUDI","A6","2017","BLACK","Gasoline","N","SAPPHIRE LIMO, LLC","230 E. OHIO ST.","CHICAGO","IL","60611",,,"9262Livery"
"Livery","7814","ACTIVE","LINCOLN","NAUTILUS","2020","BLACK","Gasoline","N","OYSTER TRANSPORTATION INC","3211 W. BRYN MAWR AVE.","CHICAGO","IL","60659",,,"7814Livery"
"Taxi","2167","VIOLATION","FORD","C-MAX","2013","BLUE","Hybrid","N","TRIBECA TWO CAB CORP.","4536 N. ELSTON AVE.","CHICAGO","IL","60630","NORTHSTAR AFFILIATION","Star North Management LLC","2167Taxi"
"Horse Drawn Carriage","7","INACTIVE","TROYER","VIS-A-VIS","2015",,"Horse","N","ANTIQUE COACH & CARRIAGE CO","1621 W. BERWYN AVE.","CHICAGO","IL","60640",,,"7Horse Drawn Carriage"
"Taxi","5742","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","CHICAGO POLO VII INC.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","5742Taxi"
"Taxi","2432","VIOLATION","NISSAN","ALTIMA","2011","WHITE","Hybrid","N","JORCRA CAB CORP","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","2432Taxi"
"Taxi","1359","ACTIVE","TOYOTA","SIENNA","2023","BLUE/WHITE","Hybrid","Y","OSKO LLC","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Owner Manager","1359Taxi"
"Taxi","458","ACTIVE","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","GURU CAB CO","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","458Taxi"
"Livery","7003","ACTIVE","CHEVROLET","SUBURBAN","2022","BLACK","Gasoline","N","VESSIE NIKOLE","8430 W. CASTLEISLAND AVE.","CHICAGO","IL","60656",,,"7003Livery"
"Livery","7109","ACTIVE","LINCOLN","AVIATOR","2023","BLACK","Gasoline","N","EAMON CORP","1026 W. MONTROSE AVE.","CHICAGO","IL","60613",,,"7109Livery"
"Taxi","3800","ACTIVE","TOYOTA","CAMRY","2015","WHITE","Hybrid","N","IMAGE TAXICAB INC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","3800Taxi"
"Taxi","5287","ACTIVE","FORD","FUSION","2015","GRAY","Hybrid","N","HUMZA CAB CO","2532 W. WARREN BLVD.","CHICAGO","IL","60612","Independent1","Owner Manager","5287Taxi"
"Taxi","2992","ACTIVE","TOYOTA","RAV4","2021","SILVER","Hybrid","N","GATEWAY CAB CO","5993 N. NORTHWEST HWY.","CHICAGO","IL","60631","Independent1","Owner-Operator","2992Taxi"
"Livery","7041","ACTIVE","CADILLAC","ESCALADE ESV","2024","BLACK","Gasoline","N","MIA BRASOV LTD","1630 W. HIGHLAND AVE.","CHICAGO","IL","60660",,,"7041Livery"
"Taxi","5408","ACTIVE","TOYOTA","RAV4","2019","WHITE/BLUE LETTERS","Hybrid","N","BMK TAXI CORP","920 W. LAKESIDE PL.","CHICAGO","IL","60640","Independent1","Owner-Operator","5408Taxi"
"Livery","8379","ACTIVE","LINCOLN","NAVIGATOR L","2023","BLACK","Gasoline","N","METRO CHICAGO LIMO INC.","3700 S. ASHLAND AVE.","CHICAGO","IL","60609",,,"8379Livery"
